"Crewmate","Day","Event","Count"
"julie","6","Voted_Crew",0
"Ahamkara","6","Voted_Crew",1
"dcsports8","6","Voted_Crew",0
"Ben P","6","Voted_Crew",0
"Squirrel_Loot","6","Voted_Crew",0
"Stunlock","6","Voted_Crew",0
"Rada","6","Voted_Crew",0
"PANCAKE","6","Voted_Crew",0
"Memes","6","Voted_Crew",0
"synthe","6","Voted_Crew",0
"Emily","6","Voted_Crew",0
"CoolJets","6","Voted_Crew",0
"Ambiance","6","Voted_Crew",0
"DBatterskull","6","Voted_Crew",0
"bsweitz","6","Voted_Crew",0
"Zyla","6","Voted_Crew",0
"Andrew","6","Voted_Crew",0
"Barnabus","6","Voted_Crew",0
"Kyle","6","Voted_Crew",0
"LegenVD","6","Voted_Crew",0
"TheAsianAvenger","6","Voted_Crew",0
"Whyin","6","Voted_Crew",0
"GrahamLRR","6","Voted_Crew",0
"Bloody","6","Voted_Crew",2
"Seabats","6","Voted_Crew",0
"AshlenRose","6","Voted_Crew",0
"Voxy","6","Voted_Crew",0
"SwayingRug","6","Voted_Crew",0
"Fader","6","Voted_Crew",0
"TomM","6","Voted_Crew",0
"ScaldingHotSoup","6","Voted_Crew",0
"Corey","6","Voted_Crew",0
"Chosaucer","6","Voted_Crew",0
"BennyB","6","Voted_Crew",0
"Mullibok","6","Voted_Crew",0
"JohnnyCatz","6","Voted_Crew",0
"DoubleFried","6","Voted_Crew",0
"Kibler","6","Voted_Crew",0
"Rafon","6","Voted_Crew",0
"HGRose","6","Voted_Crew",0
"nucleosynth","6","Voted_Crew",0
"Colossus","6","Voted_Crew",0
"Trotske","6","Voted_Crew",0
"Seven","6","Voted_Crew",0
"Saku","6","Voted_Crew",0
"Adrien","6","Voted_Crew",0
"Riley","6","Voted_Crew",0
"Toffel","6","Voted_Crew",0
"Stranjak","6","Voted_Crew",0
"hafu","6","Voted_Crew",0
"DaveWilliams","6","Voted_Crew",0
"Nairbly","6","Voted_Crew",0
"Wolf","6","Voted_Crew",0
"FoxBox","6","Voted_Crew",0
"Ryuu","6","Voted_Crew",0
"coco","6","Voted_Crew",0
"yoinkster","6","Voted_Crew",0
"DuckMyInt","6","Voted_Crew",0
"Isaac","6","Voted_Crew",0
"BRazz","6","Voted_Crew",0
"Scott","6","Voted_Crew",0
"Iroknight","6","Voted_Crew",0
"Dix","6","Voted_Crew",0
"Nick","6","Voted_Crew",0
"Eric","6","Voted_Crew",0
"Nate","6","Voted_Crew",0
"AbeyBaby","6","Voted_Crew",0
"TomRoss","6","Voted_Crew",0
"BradNelson","6","Voted_Crew",0
"Zhoola","6","Voted_Crew",0
"Platypus","6","Voted_Crew",0
"Jason","6","Voted_Crew",0
"niphette","6","Voted_Crew",0
"Bonde","6","Voted_Crew",0
"LeeSharpe","6","Voted_Crew",0
"GGards","6","Voted_Crew",0
"SamSherman","6","Voted_Crew",0
"CALC","6","Voted_Crew",0
"honk","6","Voted_Crew",0
"Murklurker","6","Voted_Crew",0
"Aberdasher","6","Voted_Crew",0
"rettoto","6","Voted_Crew",0
"MurkLurker","6","Voted_Crew",0
"flutter","6","Voted_Crew",0
"Skadj","6","Voted_Crew",0
"ZJ","6","Voted_Crew",0
"sponsz","6","Voted_Crew",0
"Bim","6","Voted_Crew",0
"HunterPence","6","Voted_Crew",0
"LSV","7","Times_Alive",0
"dokomoy","7","Times_Alive",0
"Keaton","7","Times_Alive",0
"zlubars","7","Times_Alive",0
"BK","7","Times_Alive",1
"Dreamy","7","Times_Alive",0
"5up","7","Times_Alive",0
"Eirik","7","Times_Alive",0
"wrapter","7","Times_Alive",0
"Mani","7","Times_Alive",0
"Gaby","7","Times_Alive",0
"samie","7","Times_Alive",0
"LadyAtarka","7","Times_Alive",0
"Oltanya","7","Times_Alive",1
"Bene","7","Times_Alive",0
"Ian","7","Times_Alive",0
"Pojo","7","Times_Alive",0
"Sam","7","Times_Alive",0
"Pheylop","7","Times_Alive",0
"jorbs","7","Times_Alive",0
"julie","7","Times_Alive",0
"Ahamkara","7","Times_Alive",0
"dcsports8","7","Times_Alive",0
"Ben P","7","Times_Alive",0
"Squirrel_Loot","7","Times_Alive",0
"Stunlock","7","Times_Alive",0
"Rada","7","Times_Alive",0
"PANCAKE","7","Times_Alive",0
"Memes","7","Times_Alive",0
"synthe","7","Times_Alive",0
"Emily","7","Times_Alive",0
"CoolJets","7","Times_Alive",0
"Ambiance","7","Times_Alive",0
"DBatterskull","7","Times_Alive",0
"bsweitz","7","Times_Alive",0
"Zyla","7","Times_Alive",1
"Andrew","7","Times_Alive",0
"Barnabus","7","Times_Alive",0
"Kyle","7","Times_Alive",0
"LegenVD","7","Times_Alive",0
"TheAsianAvenger","7","Times_Alive",0
"Whyin","7","Times_Alive",0
"GrahamLRR","7","Times_Alive",0
"Bloody","7","Times_Alive",0
"Seabats","7","Times_Alive",0
"AshlenRose","7","Times_Alive",0
"Voxy","7","Times_Alive",0
"SwayingRug","7","Times_Alive",0
"Fader","7","Times_Alive",0
"TomM","7","Times_Alive",0
"ScaldingHotSoup","7","Times_Alive",0
"Corey","7","Times_Alive",0
"Chosaucer","7","Times_Alive",0
"BennyB","7","Times_Alive",0
"Mullibok","7","Times_Alive",0
"JohnnyCatz","7","Times_Alive",0
"DoubleFried","7","Times_Alive",0
"Kibler","7","Times_Alive",0
"Rafon","7","Times_Alive",0
"HGRose","7","Times_Alive",0
"nucleosynth","7","Times_Alive",0
"Colossus","7","Times_Alive",0
"Trotske","7","Times_Alive",0
"Seven","7","Times_Alive",0
"Saku","7","Times_Alive",0
"Adrien","7","Times_Alive",0
"Riley","7","Times_Alive",0
"Toffel","7","Times_Alive",0
"Stranjak","7","Times_Alive",0
"hafu","7","Times_Alive",0
"DaveWilliams","7","Times_Alive",0
"Nairbly","7","Times_Alive",0
"Wolf","7","Times_Alive",0
"FoxBox","7","Times_Alive",0
"Ryuu","7","Times_Alive",0
"coco","7","Times_Alive",0
"yoinkster","7","Times_Alive",0
"DuckMyInt","7","Times_Alive",0
"Isaac","7","Times_Alive",0
"BRazz","7","Times_Alive",0
"Scott","7","Times_Alive",1
"Iroknight","7","Times_Alive",0
"Dix","7","Times_Alive",1
"Nick","7","Times_Alive",0
"Eric","7","Times_Alive",0
"Nate","7","Times_Alive",0
"AbeyBaby","7","Times_Alive",0
"TomRoss","7","Times_Alive",0
"BradNelson","7","Times_Alive",0
"Zhoola","7","Times_Alive",0
"Platypus","7","Times_Alive",0
"Jason","7","Times_Alive",0
"niphette","7","Times_Alive",0
"Bonde","7","Times_Alive",0
"LeeSharpe","7","Times_Alive",0
"GGards","7","Times_Alive",0
"SamSherman","7","Times_Alive",0
"CALC","7","Times_Alive",0
"honk","7","Times_Alive",0
"Murklurker","7","Times_Alive",0
"Aberdasher","7","Times_Alive",0
"rettoto","7","Times_Alive",0
"MurkLurker","7","Times_Alive",0
"flutter","7","Times_Alive",0
"Skadj","7","Times_Alive",0
"ZJ","7","Times_Alive",0
"sponsz","7","Times_Alive",0
"Bim","7","Times_Alive",0
"HunterPence","7","Times_Alive",0
"LSV","7","Times_Dead",0
"dokomoy","7","Times_Dead",0
"Keaton","7","Times_Dead",1
"zlubars","7","Times_Dead",0
"BK","7","Times_Dead",0
"Dreamy","7","Times_Dead",0
"5up","7","Times_Dead",0
"Eirik","7","Times_Dead",0
"wrapter","7","Times_Dead",0
"Mani","7","Times_Dead",1
"Gaby","7","Times_Dead",0
"samie","7","Times_Dead",0
"LadyAtarka","7","Times_Dead",1
"Oltanya","7","Times_Dead",1
"Bene","7","Times_Dead",0
"Ian","7","Times_Dead",1
"Pojo","7","Times_Dead",1
"Sam","7","Times_Dead",0
"Pheylop","7","Times_Dead",1
"jorbs","7","Times_Dead",0
"julie","7","Times_Dead",0
"Ahamkara","7","Times_Dead",0
"dcsports8","7","Times_Dead",0
"Ben P","7","Times_Dead",0
"Squirrel_Loot","7","Times_Dead",0
"Stunlock","7","Times_Dead",0
"Rada","7","Times_Dead",0
"PANCAKE","7","Times_Dead",0
"Memes","7","Times_Dead",0
"synthe","7","Times_Dead",0
"Emily","7","Times_Dead",0
"CoolJets","7","Times_Dead",0
"Ambiance","7","Times_Dead",0
"DBatterskull","7","Times_Dead",1
"bsweitz","7","Times_Dead",0
"Zyla","7","Times_Dead",0
"Andrew","7","Times_Dead",0
"Barnabus","7","Times_Dead",0
"Kyle","7","Times_Dead",0
"LegenVD","7","Times_Dead",0
"TheAsianAvenger","7","Times_Dead",0
"Whyin","7","Times_Dead",0
"GrahamLRR","7","Times_Dead",0
"Bloody","7","Times_Dead",0
"Seabats","7","Times_Dead",0
"AshlenRose","7","Times_Dead",0
"Voxy","7","Times_Dead",0
"SwayingRug","7","Times_Dead",0
"Fader","7","Times_Dead",0
"TomM","7","Times_Dead",1
"ScaldingHotSoup","7","Times_Dead",0
"Corey","7","Times_Dead",0
"Chosaucer","7","Times_Dead",1
"BennyB","7","Times_Dead",0
"Mullibok","7","Times_Dead",0
"JohnnyCatz","7","Times_Dead",0
"DoubleFried","7","Times_Dead",0
"Kibler","7","Times_Dead",0
"Rafon","7","Times_Dead",0
"HGRose","7","Times_Dead",0
"nucleosynth","7","Times_Dead",0
"Colossus","7","Times_Dead",0
"Trotske","7","Times_Dead",0
"Seven","7","Times_Dead",0
"Saku","7","Times_Dead",0
"Adrien","7","Times_Dead",0
"Riley","7","Times_Dead",0
"Toffel","7","Times_Dead",0
"Stranjak","7","Times_Dead",0
"hafu","7","Times_Dead",0
"DaveWilliams","7","Times_Dead",0
"Nairbly","7","Times_Dead",0
"Wolf","7","Times_Dead",0
"FoxBox","7","Times_Dead",0
"Ryuu","7","Times_Dead",0
"coco","7","Times_Dead",0
"yoinkster","7","Times_Dead",0
"DuckMyInt","7","Times_Dead",0
"Isaac","7","Times_Dead",0
"BRazz","7","Times_Dead",0
"Scott","7","Times_Dead",0
"Iroknight","7","Times_Dead",0
"Dix","7","Times_Dead",0
"Nick","7","Times_Dead",1
"Eric","7","Times_Dead",0
"Nate","7","Times_Dead",0
"AbeyBaby","7","Times_Dead",0
"TomRoss","7","Times_Dead",0
"BradNelson","7","Times_Dead",0
"Zhoola","7","Times_Dead",0
"Platypus","7","Times_Dead",0
"Jason","7","Times_Dead",0
"niphette","7","Times_Dead",0
"Bonde","7","Times_Dead",0
"LeeSharpe","7","Times_Dead",0
"GGards","7","Times_Dead",0
"SamSherman","7","Times_Dead",0
"CALC","7","Times_Dead",0
"honk","7","Times_Dead",0
"Murklurker","7","Times_Dead",0
"Aberdasher","7","Times_Dead",0
"rettoto","7","Times_Dead",0
"MurkLurker","7","Times_Dead",0
"flutter","7","Times_Dead",0
"Skadj","7","Times_Dead",0
"ZJ","7","Times_Dead",0
"sponsz","7","Times_Dead",0
"Bim","7","Times_Dead",0
"HunterPence","7","Times_Dead",0
"LSV","7","Skipped",0
"dokomoy","7","Skipped",0
"Keaton","7","Skipped",0
"zlubars","7","Skipped",0
"BK","7","Skipped",0
"Dreamy","7","Skipped",0
"5up","7","Skipped",0
"Eirik","7","Skipped",0
"wrapter","7","Skipped",0
"Mani","7","Skipped",0
"Gaby","7","Skipped",0
"samie","7","Skipped",0
"LadyAtarka","7","Skipped",0
"Oltanya","7","Skipped",0
"Bene","7","Skipped",0
"Ian","7","Skipped",0
"Pojo","7","Skipped",0
"Sam","7","Skipped",0
"Pheylop","7","Skipped",0
"jorbs","7","Skipped",0
"julie","7","Skipped",0
"Ahamkara","7","Skipped",0
"dcsports8","7","Skipped",0
"Ben P","7","Skipped",0
"Squirrel_Loot","7","Skipped",0
"Stunlock","7","Skipped",0
"Rada","7","Skipped",0
"PANCAKE","7","Skipped",0
"Memes","7","Skipped",0
"synthe","7","Skipped",0
"Emily","7","Skipped",0
"CoolJets","7","Skipped",0
"Ambiance","7","Skipped",0
"DBatterskull","7","Skipped",0
"bsweitz","7","Skipped",0
"Zyla","7","Skipped",0
"Andrew","7","Skipped",0
"Barnabus","7","Skipped",0
"Kyle","7","Skipped",0
"LegenVD","7","Skipped",0
"TheAsianAvenger","7","Skipped",0
"Whyin","7","Skipped",0
"GrahamLRR","7","Skipped",0
"Bloody","7","Skipped",0
"Seabats","7","Skipped",0
"AshlenRose","7","Skipped",0
"Voxy","7","Skipped",0
"SwayingRug","7","Skipped",0
"Fader","7","Skipped",0
"TomM","7","Skipped",0
"ScaldingHotSoup","7","Skipped",0
"Corey","7","Skipped",0
"Chosaucer","7","Skipped",0
"BennyB","7","Skipped",0
"Mullibok","7","Skipped",0
"JohnnyCatz","7","Skipped",0
"DoubleFried","7","Skipped",0
"Kibler","7","Skipped",0
"Rafon","7","Skipped",0
"HGRose","7","Skipped",0
"nucleosynth","7","Skipped",0
"Colossus","7","Skipped",0
"Trotske","7","Skipped",0
"Seven","7","Skipped",0
"Saku","7","Skipped",0
"Adrien","7","Skipped",0
"Riley","7","Skipped",0
"Toffel","7","Skipped",0
"Stranjak","7","Skipped",0
"hafu","7","Skipped",0
"DaveWilliams","7","Skipped",0
"Nairbly","7","Skipped",0
"Wolf","7","Skipped",0
"FoxBox","7","Skipped",0
"Ryuu","7","Skipped",0
"coco","7","Skipped",0
"yoinkster","7","Skipped",0
"DuckMyInt","7","Skipped",0
"Isaac","7","Skipped",0
"BRazz","7","Skipped",0
"Scott","7","Skipped",0
"Iroknight","7","Skipped",0
"Dix","7","Skipped",0
"Nick","7","Skipped",0
"Eric","7","Skipped",0
"Nate","7","Skipped",0
"AbeyBaby","7","Skipped",0
"TomRoss","7","Skipped",0
"BradNelson","7","Skipped",0
"Zhoola","7","Skipped",0
"Platypus","7","Skipped",0
"Jason","7","Skipped",0
"niphette","7","Skipped",0
"Bonde","7","Skipped",0
"LeeSharpe","7","Skipped",0
"GGards","7","Skipped",0
"SamSherman","7","Skipped",0
"CALC","7","Skipped",0
"honk","7","Skipped",0
"Murklurker","7","Skipped",0
"Aberdasher","7","Skipped",0
"rettoto","7","Skipped",0
"MurkLurker","7","Skipped",0
"flutter","7","Skipped",0
"Skadj","7","Skipped",0
"ZJ","7","Skipped",0
"sponsz","7","Skipped",0
"Bim","7","Skipped",0
"HunterPence","7","Skipped",0
"LSV","7","Voted_Impostor",0
"dokomoy","7","Voted_Impostor",0
"Keaton","7","Voted_Impostor",0
"zlubars","7","Voted_Impostor",0
"BK","7","Voted_Impostor",1
"Dreamy","7","Voted_Impostor",0
"5up","7","Voted_Impostor",0
"Eirik","7","Voted_Impostor",0
"wrapter","7","Voted_Impostor",0
"Mani","7","Voted_Impostor",0
"Gaby","7","Voted_Impostor",0
"samie","7","Voted_Impostor",0
"LadyAtarka","7","Voted_Impostor",0
"Oltanya","7","Voted_Impostor",1
"Bene","7","Voted_Impostor",0
"Ian","7","Voted_Impostor",0
"Pojo","7","Voted_Impostor",0
"Sam","7","Voted_Impostor",0
"Pheylop","7","Voted_Impostor",0
"jorbs","7","Voted_Impostor",0
"julie","7","Voted_Impostor",0
"Ahamkara","7","Voted_Impostor",0
"dcsports8","7","Voted_Impostor",0
"Ben P","7","Voted_Impostor",0
"Squirrel_Loot","7","Voted_Impostor",0
"Stunlock","7","Voted_Impostor",0
"Rada","7","Voted_Impostor",0
"PANCAKE","7","Voted_Impostor",0
"Memes","7","Voted_Impostor",0
"synthe","7","Voted_Impostor",0
"Emily","7","Voted_Impostor",0
"CoolJets","7","Voted_Impostor",0
"Ambiance","7","Voted_Impostor",0
"DBatterskull","7","Voted_Impostor",0
"bsweitz","7","Voted_Impostor",0
"Zyla","7","Voted_Impostor",1
"Andrew","7","Voted_Impostor",0
"Barnabus","7","Voted_Impostor",0
"Kyle","7","Voted_Impostor",0
"LegenVD","7","Voted_Impostor",0
"TheAsianAvenger","7","Voted_Impostor",0
"Whyin","7","Voted_Impostor",0
"GrahamLRR","7","Voted_Impostor",0
"Bloody","7","Voted_Impostor",0
"Seabats","7","Voted_Impostor",0
"AshlenRose","7","Voted_Impostor",0
"Voxy","7","Voted_Impostor",0
"SwayingRug","7","Voted_Impostor",0
"Fader","7","Voted_Impostor",0
"TomM","7","Voted_Impostor",0
"ScaldingHotSoup","7","Voted_Impostor",0
"Corey","7","Voted_Impostor",0
"Chosaucer","7","Voted_Impostor",0
"BennyB","7","Voted_Impostor",0
"Mullibok","7","Voted_Impostor",0
"JohnnyCatz","7","Voted_Impostor",0
"DoubleFried","7","Voted_Impostor",0
"Kibler","7","Voted_Impostor",0
"Rafon","7","Voted_Impostor",0
"HGRose","7","Voted_Impostor",0
"nucleosynth","7","Voted_Impostor",0
"Colossus","7","Voted_Impostor",0
"Trotske","7","Voted_Impostor",0
"Seven","7","Voted_Impostor",0
"Saku","7","Voted_Impostor",0
"Adrien","7","Voted_Impostor",0
"Riley","7","Voted_Impostor",0
"Toffel","7","Voted_Impostor",0
"Stranjak","7","Voted_Impostor",0
"hafu","7","Voted_Impostor",0
"DaveWilliams","7","Voted_Impostor",0
"Nairbly","7","Voted_Impostor",0
"Wolf","7","Voted_Impostor",0
"FoxBox","7","Voted_Impostor",0
"Ryuu","7","Voted_Impostor",0
"coco","7","Voted_Impostor",0
"yoinkster","7","Voted_Impostor",0
"DuckMyInt","7","Voted_Impostor",0
"Isaac","7","Voted_Impostor",0
"BRazz","7","Voted_Impostor",0
"Scott","7","Voted_Impostor",1
"Iroknight","7","Voted_Impostor",0
"Dix","7","Voted_Impostor",1
"Nick","7","Voted_Impostor",0
"Eric","7","Voted_Impostor",0
"Nate","7","Voted_Impostor",0
"AbeyBaby","7","Voted_Impostor",0
"TomRoss","7","Voted_Impostor",0
"BradNelson","7","Voted_Impostor",0
"Zhoola","7","Voted_Impostor",0
"Platypus","7","Voted_Impostor",0
"Jason","7","Voted_Impostor",0
"niphette","7","Voted_Impostor",0
"Bonde","7","Voted_Impostor",0
"LeeSharpe","7","Voted_Impostor",0
"GGards","7","Voted_Impostor",0
"SamSherman","7","Voted_Impostor",0
"CALC","7","Voted_Impostor",0
"honk","7","Voted_Impostor",0
"Murklurker","7","Voted_Impostor",0
"Aberdasher","7","Voted_Impostor",0
"rettoto","7","Voted_Impostor",0
"MurkLurker","7","Voted_Impostor",0
"flutter","7","Voted_Impostor",0
"Skadj","7","Voted_Impostor",0
"ZJ","7","Voted_Impostor",0
"sponsz","7","Voted_Impostor",0
"Bim","7","Voted_Impostor",0
"HunterPence","7","Voted_Impostor",0
"LSV","7","Voted_Crew",0
"dokomoy","7","Voted_Crew",0
"Keaton","7","Voted_Crew",0
"zlubars","7","Voted_Crew",0
"BK","7","Voted_Crew",0
"Dreamy","7","Voted_Crew",0
"5up","7","Voted_Crew",0
"Eirik","7","Voted_Crew",0
"wrapter","7","Voted_Crew",0
"Mani","7","Voted_Crew",0
"Gaby","7","Voted_Crew",0
"samie","7","Voted_Crew",0
"LadyAtarka","7","Voted_Crew",0
"Oltanya","7","Voted_Crew",0
"Bene","7","Voted_Crew",0
"Ian","7","Voted_Crew",0
"Pojo","7","Voted_Crew",0
"Sam","7","Voted_Crew",0
"Pheylop","7","Voted_Crew",0
"jorbs","7","Voted_Crew",0
"julie","7","Voted_Crew",0
"Ahamkara","7","Voted_Crew",0
"dcsports8","7","Voted_Crew",0
"Ben P","7","Voted_Crew",0
"Squirrel_Loot","7","Voted_Crew",0
"Stunlock","7","Voted_Crew",0
"Rada","7","Voted_Crew",0
"PANCAKE","7","Voted_Crew",0
"Memes","7","Voted_Crew",0
"synthe","7","Voted_Crew",0
"Emily","7","Voted_Crew",0
"CoolJets","7","Voted_Crew",0
"Ambiance","7","Voted_Crew",0
"DBatterskull","7","Voted_Crew",0
"bsweitz","7","Voted_Crew",0
"Zyla","7","Voted_Crew",0
"Andrew","7","Voted_Crew",0
"Barnabus","7","Voted_Crew",0
"Kyle","7","Voted_Crew",0
"LegenVD","7","Voted_Crew",0
"TheAsianAvenger","7","Voted_Crew",0
"Whyin","7","Voted_Crew",0
"GrahamLRR","7","Voted_Crew",0
"Bloody","7","Voted_Crew",0
"Seabats","7","Voted_Crew",0
"AshlenRose","7","Voted_Crew",0
"Voxy","7","Voted_Crew",0
"SwayingRug","7","Voted_Crew",0
"Fader","7","Voted_Crew",0
"TomM","7","Voted_Crew",0
"ScaldingHotSoup","7","Voted_Crew",0
"Corey","7","Voted_Crew",0
"Chosaucer","7","Voted_Crew",0
"BennyB","7","Voted_Crew",0
"Mullibok","7","Voted_Crew",0
"JohnnyCatz","7","Voted_Crew",0
"DoubleFried","7","Voted_Crew",0
"Kibler","7","Voted_Crew",0
"Rafon","7","Voted_Crew",0
"HGRose","7","Voted_Crew",0
"nucleosynth","7","Voted_Crew",0
"Colossus","7","Voted_Crew",0
"Trotske","7","Voted_Crew",0
"Seven","7","Voted_Crew",0
"Saku","7","Voted_Crew",0
"Adrien","7","Voted_Crew",0
"Riley","7","Voted_Crew",0
"Toffel","7","Voted_Crew",0
"Stranjak","7","Voted_Crew",0
"hafu","7","Voted_Crew",0
"DaveWilliams","7","Voted_Crew",0
"Nairbly","7","Voted_Crew",0
"Wolf","7","Voted_Crew",0
"FoxBox","7","Voted_Crew",0
"Ryuu","7","Voted_Crew",0
"coco","7","Voted_Crew",0
"yoinkster","7","Voted_Crew",0
"DuckMyInt","7","Voted_Crew",0
"Isaac","7","Voted_Crew",0
"BRazz","7","Voted_Crew",0
"Scott","7","Voted_Crew",0
"Iroknight","7","Voted_Crew",0
"Dix","7","Voted_Crew",0
"Nick","7","Voted_Crew",0
"Eric","7","Voted_Crew",0
"Nate","7","Voted_Crew",0
"AbeyBaby","7","Voted_Crew",0
"TomRoss","7","Voted_Crew",0
"BradNelson","7","Voted_Crew",0
"Zhoola","7","Voted_Crew",0
"Platypus","7","Voted_Crew",0
"Jason","7","Voted_Crew",0
"niphette","7","Voted_Crew",0
"Bonde","7","Voted_Crew",0
"LeeSharpe","7","Voted_Crew",0
"GGards","7","Voted_Crew",0
"SamSherman","7","Voted_Crew",0
"CALC","7","Voted_Crew",0
"honk","7","Voted_Crew",0
"Murklurker","7","Voted_Crew",0
"Aberdasher","7","Voted_Crew",0
"rettoto","7","Voted_Crew",0
"MurkLurker","7","Voted_Crew",0
"flutter","7","Voted_Crew",0
"Skadj","7","Voted_Crew",0
"ZJ","7","Voted_Crew",0
"sponsz","7","Voted_Crew",0
"Bim","7","Voted_Crew",0
"HunterPence","7","Voted_Crew",0
"LSV","8","Times_Alive",204
"dokomoy","8","Times_Alive",369
"Keaton","8","Times_Alive",237
"zlubars","8","Times_Alive",233
"BK","8","Times_Alive",434
"Dreamy","8","Times_Alive",81
"5up","8","Times_Alive",29
"Eirik","8","Times_Alive",58
"wrapter","8","Times_Alive",161
"Mani","8","Times_Alive",214
"Gaby","8","Times_Alive",97
"samie","8","Times_Alive",7
"LadyAtarka","8","Times_Alive",162
"Oltanya","8","Times_Alive",186
"Bene","8","Times_Alive",10
"Ian","8","Times_Alive",204
"Pojo","8","Times_Alive",215
"Sam","8","Times_Alive",388
"Pheylop","8","Times_Alive",328
"jorbs","8","Times_Alive",214
"julie","8","Times_Alive",7
"Ahamkara","8","Times_Alive",297
"dcsports8","8","Times_Alive",71
"Ben P","8","Times_Alive",8
"Squirrel_Loot","8","Times_Alive",28
"Stunlock","8","Times_Alive",20
"Rada","8","Times_Alive",49
"PANCAKE","8","Times_Alive",6
"Memes","8","Times_Alive",127
"synthe","8","Times_Alive",8
"Emily","8","Times_Alive",28
"CoolJets","8","Times_Alive",82
"Ambiance","8","Times_Alive",9
"DBatterskull","8","Times_Alive",135
"bsweitz","8","Times_Alive",286
"Zyla","8","Times_Alive",58
"Andrew","8","Times_Alive",243
"Barnabus","8","Times_Alive",155
"Kyle","8","Times_Alive",36
"LegenVD","8","Times_Alive",29
"TheAsianAvenger","8","Times_Alive",19
"Whyin","8","Times_Alive",3
"GrahamLRR","8","Times_Alive",22
"Bloody","8","Times_Alive",267
"Seabats","8","Times_Alive",41
"AshlenRose","8","Times_Alive",11
"Voxy","8","Times_Alive",19
"SwayingRug","8","Times_Alive",3
"Fader","8","Times_Alive",72
"TomM","8","Times_Alive",121
"ScaldingHotSoup","8","Times_Alive",18
"Corey","8","Times_Alive",24
"Chosaucer","8","Times_Alive",179
"BennyB","8","Times_Alive",167
"Mullibok","8","Times_Alive",26
"JohnnyCatz","8","Times_Alive",5
"DoubleFried","8","Times_Alive",138
"Kibler","8","Times_Alive",70
"Rafon","8","Times_Alive",10
"HGRose","8","Times_Alive",84
"nucleosynth","8","Times_Alive",30
"Colossus","8","Times_Alive",7
"Trotske","8","Times_Alive",16
"Seven","8","Times_Alive",44
"Saku","8","Times_Alive",25
"Adrien","8","Times_Alive",5
"Riley","8","Times_Alive",16
"Toffel","8","Times_Alive",39
"Stranjak","8","Times_Alive",2
"hafu","8","Times_Alive",8
"DaveWilliams","8","Times_Alive",34
"Nairbly","8","Times_Alive",70
"Wolf","8","Times_Alive",24
"FoxBox","8","Times_Alive",32
"Ryuu","8","Times_Alive",27
"coco","8","Times_Alive",22
"yoinkster","8","Times_Alive",24
"DuckMyInt","8","Times_Alive",1
"Isaac","8","Times_Alive",7
"BRazz","8","Times_Alive",76
"Scott","8","Times_Alive",179
"Iroknight","8","Times_Alive",27
"Dix","8","Times_Alive",25
"Nick","8","Times_Alive",65
"Eric","8","Times_Alive",47
"Nate","8","Times_Alive",2
"AbeyBaby","8","Times_Alive",5
"TomRoss","8","Times_Alive",28
"BradNelson","8","Times_Alive",11
"Zhoola","8","Times_Alive",136
"Platypus","8","Times_Alive",89
"Jason","8","Times_Alive",128
"niphette","8","Times_Alive",2
"Bonde","8","Times_Alive",1
"LeeSharpe","8","Times_Alive",7
"GGards","8","Times_Alive",6
"SamSherman","8","Times_Alive",3
"CALC","8","Times_Alive",0
"honk","8","Times_Alive",107
"Murklurker","8","Times_Alive",10
"Aberdasher","8","Times_Alive",5
"rettoto","8","Times_Alive",2
"MurkLurker","8","Times_Alive",10
"flutter","8","Times_Alive",44
"Skadj","8","Times_Alive",6
"ZJ","8","Times_Alive",13
"sponsz","8","Times_Alive",9
"Bim","8","Times_Alive",9
"HunterPence","8","Times_Alive",5
"LSV","8","Times_Dead",141
"dokomoy","8","Times_Dead",184
"Keaton","8","Times_Dead",127
"zlubars","8","Times_Dead",117
"BK","8","Times_Dead",265
"Dreamy","8","Times_Dead",27
"5up","8","Times_Dead",11
"Eirik","8","Times_Dead",29
"wrapter","8","Times_Dead",116
"Mani","8","Times_Dead",119
"Gaby","8","Times_Dead",64
"samie","8","Times_Dead",4
"LadyAtarka","8","Times_Dead",79
"Oltanya","8","Times_Dead",120
"Bene","8","Times_Dead",1
"Ian","8","Times_Dead",124
"Pojo","8","Times_Dead",89
"Sam","8","Times_Dead",184
"Pheylop","8","Times_Dead",155
"jorbs","8","Times_Dead",140
"julie","8","Times_Dead",2
"Ahamkara","8","Times_Dead",158
"dcsports8","8","Times_Dead",39
"Ben P","8","Times_Dead",11
"Squirrel_Loot","8","Times_Dead",14
"Stunlock","8","Times_Dead",5
"Rada","8","Times_Dead",39
"PANCAKE","8","Times_Dead",4
"Memes","8","Times_Dead",66
"synthe","8","Times_Dead",6
"Emily","8","Times_Dead",14
"CoolJets","8","Times_Dead",84
"Ambiance","8","Times_Dead",4
"DBatterskull","8","Times_Dead",149
"bsweitz","8","Times_Dead",127
"Zyla","8","Times_Dead",28
"Andrew","8","Times_Dead",118
"Barnabus","8","Times_Dead",85
"Kyle","8","Times_Dead",29
"LegenVD","8","Times_Dead",9
"TheAsianAvenger","8","Times_Dead",13
"Whyin","8","Times_Dead",0
"GrahamLRR","8","Times_Dead",9
"Bloody","8","Times_Dead",112
"Seabats","8","Times_Dead",28
"AshlenRose","8","Times_Dead",14
"Voxy","8","Times_Dead",13
"SwayingRug","8","Times_Dead",0
